CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3219918	1726313	CHEMBL3219918	1726313		38	598.1	7.1	112.59	3	COc1ccc(Nc2nc(Nc3ccc(Nc4ccnc5cc(Cl)ccc45)cc3)nc(n2)N6CCN(C)CC6)cc1OC	14545682	IC50	=	.00504	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1330162	CHEMBL3223790	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81834	CHEMBL3217722		MedChemComm	2012	3	1	71			
CHEMBL3219903	1726297	CHEMBL3219903	1726297		22	570.06	7.68	94.13	2	CCN1CCN(CC1)c2nc(Nc3ccc(F)cc3)nc(Nc4ccc(Nc5ccnc6cc(Cl)ccc56)cc4)n2	14545666	IC50	=	.0111	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1330162	CHEMBL3223790	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81834	CHEMBL3217722		MedChemComm	2012	3	1	71			
CHEMBL3219924	1726319	CHEMBL3219924	1726319		44	622.16	7.44	103.36	2	Clc1ccc2c(Nc3ccc(Nc4nc(NCCCN5CCOCC5)nc(n4)N6CCCc7ccccc67)cc3)ccnc2c1	14545688	IC50	=	.0147	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1330162	CHEMBL3223790	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81834	CHEMBL3217722		MedChemComm	2012	3	1	71			
CHEMBL3217778	1726300	CHEMBL3217778	1726300		25	541.02	8.29	90.89	2	Fc1ccc(Nc2nc(Nc3ccc(Nc4ccnc5cc(Cl)ccc45)cc3)nc(n2)N6CCCCC6)cc1	14545669	IC50	=	.0418	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1330162	CHEMBL3223790	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81834	CHEMBL3217722		MedChemComm	2012	3	1	71			
CHEMBL3218241	1724619	CHEMBL3218241	1724619		17	377.52	3.83	48.95	0	C1CCC(CC1)NC2CCC3(CC2)OOC4(OO3)C5CC6CC(CC4C6)C5	14530899	IC50	=	.4	nM	9.4			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1327298	CHEMBL3225043	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 48 hrs by betaplate liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81804	CHEMBL3217563		MedChemComm	2011	2	7	661			
CHEMBL3289672	1760222	CHEMBL3289672	1760222		6, DSM338	397.23	5.01	55.11	1	Cc1cc(Nc2cc(F)c(c(F)c2)C(F)(F)F)n3nc(nc3n1)C(F)(F)F	14734082	IC50	=	1.8	nM	8.74			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1366445	CHEMBL3296345	F	Antimalarial activity against Plasmodium falciparum 3D7 infected in RBC after 72 hrs by SYBR green dye based flow cytometry	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83791	CHEMBL3286300	24801997	J. Med. Chem.	2014	57	12	5381			
CHEMBL3264812	1749805	CHEMBL3264812	1749805		18	635.83	6.89	90.9	2	CCCN(CCC)C(=O)c1cc(cc(c1)c2ccccc2)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)c4cccc(OC)c4	14656161	IC50	=	2	nM	8.7			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1353682	CHEMBL3271814	F	Antimalarial activity against blood-stage Plasmodium falciparum 3D7 assessed as inhibition of parasite growth after 96 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83020	CHEMBL3259525		ACS Med. Chem. Lett.	2014	5	4	373			
CHEMBL1450	378315	CHEMBL1450	378315	ATOVAQUONE	ATV	366.84	5.32	54.37	1	OC1=C([C@@H]2CC[C@H](CC2)c3ccc(Cl)cc3)C(=O)c4ccccc4C1=O	14542719	IC50	=	2.3	nM	8.64			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330106	CHEMBL3223443	F	Antimalarial activity against schizont stage of chloroquine-susceptible Plasmodium falciparum 3D7 infected in erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation after 48 hrs by scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81776	CHEMBL3217739		MedChemComm	2011	2	5	430			
CHEMBL3218248	1724626	CHEMBL3218242	1724620		24	378.51	1.65	66.18	0	Cc1ccc(cc1)S(=O)(=O)O.NC2CCN(CC2)C3CCC4(CC3)OOC5(OO4)C6CC7CC(CC5C7)C6	14530906	IC50	=	2.5	nM	8.6			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1327298	CHEMBL3225043	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 48 hrs by betaplate liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81804	CHEMBL3217563		MedChemComm	2011	2	7	661			
CHEMBL3112870	1615823	CHEMBL3140257	1629588		24	478.67	7.42	14.24	1	[Br-].[Br-].CN(C)c1cc[n+](Cc2ccc(CCc3ccc(C[n+]4ccc(cc4)N5CCCC5)cc3)cc2)cc1	15026491	IC50	=	3	nM	8.52			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1448863	CHEMBL3375065	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I dye based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90672	CHEMBL3351532	25089811	Eur. J. Med. Chem.	2014	85		289			
CHEMBL2234256	1469753	CHEMBL2234256	1469753		7	337.28	3.08	109.41	0	OC1=C(C(=O)\C=C\c2ccc(cc2)[N+](=O)[O-])C(=O)Oc3ccccc13	12393210	IC50	=	3.1	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	900243	CHEMBL3051455	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by in vitro cell culture method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69063	CHEMBL3044612		Med Chem Res	2012	21	8	1780			
CHEMBL3343961	1796120	CHEMBL3343961	1796120		R-13g	319.87	4.04	36.95	0	C[C@H](CCCNC(C)(C)C)Nc1ccnc2cc(Cl)ccc12	15139443	IC50	=	4.66	nM	8.33			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1433294	CHEMBL3389401	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89540	CHEMBL3352664	25284252	Bioorg. Med. Chem.	2014	22	21	5950			
CHEMBL3219634	1726026	CHEMBL3219634	1726026		9b	393.31	5.06	73.86	1	CCOC(=O)C1=CNc2cc(Oc3ccc(OC(F)(F)F)cc3)ccc2C1=O	14545598	IC50	=	5.3	nM	8.28			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330156	CHEMBL3223784	F	Antimalarial activity against wild type Plasmodium falciparum 3D7 assessed as growth inhibition	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81832	CHEMBL3217655		MedChemComm	2012	3	1	39			
CHEMBL76	6579	CHEMBL76	6579	CHLOROQUINE	Chloroquine	319.87	4.35	28.16	0	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	15123942	IC50	=	5.5	nM	8.26			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1442150	CHEMBL3374670	F	Antiplasmodial activity against Plasmodium falciparum 3D7 late ring stages and early trophozoites forms infected in human erythrocytes assessed as parasite growth inhibition by LDH release assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89329	CHEMBL3352318	25215605	J. Nat. Prod.	2014	77	9	2118			
CHEMBL172	303542	CHEMBL172	303542	(S,R)-MEFLOQUINE	MQ	378.31	4.3	45.15	0	O[C@H]([C@H]1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F	15128137	IC50	=	6.5	nM	8.19			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1432089	CHEMBL3389348	F	Antiplasmodial activity against Plasmodium falciparum 3D7 asexual blood stages after 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89298	CHEMBL3351566	25195945	J. Med. Chem.	2014	57	19	7971			
CHEMBL1235	230459	CHEMBL1235	230459	DESETHYL AMODIAQUINE	DESAQ	327.81	3.88	57.18	0	CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	12450936	IC50	=	6.9	nM	8.16			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	910493	CHEMBL3055250	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as incorporation of [3H]hypoxanthine after 48 hr microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69829	CHEMBL3044897		Med Chem Res	2007	16	5	213			
CHEMBL3410330	1837107	CHEMBL3410330	1837107		4b	541.43	3.54	156.94	2	CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)N(C)O)c1ccc(F)c(F)c1	15192772	IC50	=	8	nM	8.1			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
CHEMBL3219644	1726036	CHEMBL3219644	1726036		14b	323.34	3.32	64.63	0	CC(C)OC(=O)C1=CNc2cc(Oc3ccccc3)ccc2C1=O	14545608	IC50	=	8.45	nM	8.07			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330156	CHEMBL3223784	F	Antimalarial activity against wild type Plasmodium falciparum 3D7 assessed as growth inhibition	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81832	CHEMBL3217655		MedChemComm	2012	3	1	39			
CHEMBL76	6579	CHEMBL76	6579	CHLOROQUINE	CQ	319.87	4.35	28.16	0	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	14724803	IC50	=	9.25	nM	8.03			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1364095	CHEMBL3292034	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 48 hrs by FACS analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83829	CHEMBL3286314	24824551	J. Med. Chem.	2014	57	11	4916			
CHEMBL76	6579	CHEMBL76	6579	CHLOROQUINE	Chloroquine	319.87	4.35	28.16	0	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	13854139	IC50	=	10.2	nM	7.99			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1279485	CHEMBL3097010	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76174	CHEMBL3091350	24148834	Bioorg. Med. Chem.	2013	21	23	7392			
CHEMBL242326	391919	CHEMBL242326	391919		11	338.31	2.93	93.06	0	COc1cc(\C=C\C(=O)C2=C(O)c3ccccc3OC2=O)ccc1O	12393182	IC50	=	11.2	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	900243	CHEMBL3051455	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by in vitro cell culture method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69063	CHEMBL3044612		Med Chem Res	2012	21	8	1780			
CHEMBL3343962	1796121	CHEMBL3343962	1796121		S-13h	305.85	4	28.16	0	CCN(C)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12	15139442	IC50	=	12.39	nM	7.91			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1433294	CHEMBL3389401	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89540	CHEMBL3352664	25284252	Bioorg. Med. Chem.	2014	22	21	5950			
CHEMBL3343952	1796111	CHEMBL3343952	1796111		S-13c	317.86	4.11	28.16	0	C[C@@H](CCCN1CCCC1)Nc2ccnc3cc(Cl)ccc23	15139452	IC50	=	15.76	nM	7.8			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1433294	CHEMBL3389401	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89540	CHEMBL3352664	25284252	Bioorg. Med. Chem.	2014	22	21	5950			
CHEMBL168777	281323	CHEMBL168777	281323		2	252.26	3.33	54.37	0	OC(=O)c1ccc(\C=C\C(=O)c2ccccc2)cc1	15155316	IC50	=	29.55	nM	7.53			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1462646	CHEMBL3399333	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasite proliferation after 96 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90962	CHEMBL3396954	25461309	Eur. J. Med. Chem.	2015	90		33			
CHEMBL3219646	1726038	CHEMBL3219646	1726038		15b	363.41	4.45	64.63	0	O=C(OC1CCCCC1)C2=CNc3cc(Oc4ccccc4)ccc3C2=O	14545610	IC50	=	29.6	nM	7.53			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330156	CHEMBL3223784	F	Antimalarial activity against wild type Plasmodium falciparum 3D7 assessed as growth inhibition	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81832	CHEMBL3217655		MedChemComm	2012	3	1	39			
CHEMBL3410471	1837249	CHEMBL3410471	1837249		5cC	642.54	3.59	184.27	2	CCNC(=O)ON(C)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C	15192785	IC50	=	31	nM	7.51			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
CHEMBL3235643	1734168	CHEMBL3235643	1734168		12{1,2,3}	668.61	8.73	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccccc2N\C(=N\c3cccc(Cl)c3)\NCCCCNc4ccnc5cc(Cl)ccc45)cc1)\C	14575157	IC50	=	31.23	nM	7.51			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3402976	1833192	CHEMBL3402976	1833192		6	348.4	2.63	57.69	0	O=C([C@H](Cc1ccccc1)N2C(=O)c3ccccc3C2=O)N4CCCC4	15183762	IC50	=	31.5	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1465107	CHEMBL3405439	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 48 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3402982	1833198	CHEMBL3402982	1833198		12	328.41	2.83	57.69	0	CC[C@@H](C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCCCC3	15183767	IC50	=	35	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1465107	CHEMBL3405439	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 48 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3235674	1734199	CHEMBL3235674	1734199		12{2,3,2}	654.58	8.15	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccc(N\C(=N\c3ccc(Cl)cc3)\NCCCNc4ccnc5cc(Cl)ccc45)cc2)cc1)\C	14575164	IC50	=	38.51	nM	7.41			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL533841	530449	CHEMBL533841	530449	CINCHONIDINE	CIND	294.39	2.75	36.36	0	O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34	12450941	IC50	=	40	nM	7.4			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	910493	CHEMBL3055250	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as incorporation of [3H]hypoxanthine after 48 hr microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69829	CHEMBL3044897		Med Chem Res	2007	16	5	213			
CHEMBL3222268	1728686	CHEMBL3222268	1728686		15	448.9	2.07	112.22	0	CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(c1)c4no[n+]([O-])c4C#N	14536781	IC50	=	40	nM	7.4			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1328983	CHEMBL3223114	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 96 hrs by SYBR Green I staining	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81968	CHEMBL3217651		MedChemComm	2012	3	12	1505			
CHEMBL381059	342892	CHEMBL381059	342892		7a	307.34	3.35	55.4	0	CCOC(=O)C1=CNc2ccc(Cc3ccccc3)cc2C1=O	14545593	IC50	=	40.4	nM	7.39			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330156	CHEMBL3223784	F	Antimalarial activity against wild type Plasmodium falciparum 3D7 assessed as growth inhibition	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81832	CHEMBL3217655		MedChemComm	2012	3	1	39			
CHEMBL3397102	1828819	CHEMBL3397102	1828819		6	355.6	5.32	54.37	1	OC(=O)c1ccc(\C=C\C(=O)c2ccc(Cl)c(Cl)c2Cl)cc1	15155312	IC50	=	40.96	nM	7.39			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1462646	CHEMBL3399333	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasite proliferation after 96 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90962	CHEMBL3396954	25461309	Eur. J. Med. Chem.	2015	90		33			
CHEMBL261371	431151	CHEMBL261371	431151		2c	425.41	1.5	138.48	0	CC(=O)N(O)CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C	15192764	IC50	=	41	nM	7.39			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
